  127  0.343013577450459E+04  1.026630043364811E+00  -.377645602348766E+02
  128  0.346315676832521E+04  1.032336084952976E+00  -.382235208015123E+02
  129  0.349618794531688E+04  1.037589815866145E+00  -.386686113342768E+02
  130  0.352922073920308E+04  1.042381435479200E+00  -.390992918084539E+02
  131  0.356224659491380E+04  1.046702960181109E+00  -.395150418010508E+02
  132  0.359525700220509E+04  1.050553674417185E+00  -.399154192959669E+02
  133  0.362824346203947E+04  1.053934679646825E+00  -.403000018788253E+02
  134  0.366119747537948E+04  1.056847077329428E+00  -.406683671352487E+02
  135  0.369411054318766E+04  1.059291968924390E+00  -.410200926508600E+02
  136  0.372697416642654E+04  1.061270455891111E+00  -.413547560112820E+02
  137  0.375977984605866E+04  1.062783639688987E+00  -.416719348021376E+02
  138  0.379251908304655E+04  1.063832621777416E+00  -.419712066090496E+02
  139  0.382518337835276E+04  1.064418503615797E+00  -.422521490176409E+02
  140  0.385776423293982E+04  1.064542386663528E+00  -.425143396135344E+02
  141  0.389025314777027E+04  1.064205372380005E+00  -.427573559823529E+02
  142  0.392264162380664E+04  1.063408562224627E+00  -.429807757097192E+02
  143  0.395492116201147E+04  1.062153057656792E+00  -.431841763812561E+02
  144  0.398708326334729E+04  1.060439960135898E+00  -.433671355825867E+02
  145  0.401911942877665E+04  1.058270371121342E+00  -.435292308993336E+02
  146  0.405102115926207E+04  1.055645392072523E+00  -.436700399171197E+02
  147  0.408277995576611E+04  1.052566124448838E+00  -.437891402215680E+02
  148  0.411438731925128E+04  1.049033669709684E+00  -.438861093983012E+02
  149  0.414583475068013E+04  1.045049129314461E+00  -.439605250329421E+02
  150  0.417711375101519E+04  1.040613604722566E+00  -.440119647111138E+02
  151  0.420821580240999E+04  1.035730784105421E+00  -.440400537294400E+02
  152  0.423913231178196E+04  1.030414702482551E+00  -.440446082285490E+02
  153  0.426985466723950E+04  1.024681981585505E+00  -.440254920600703E+02
  154  0.430037425689104E+04  1.018549243145833E+00  -.439825690756331E+02
  155  0.433068246884499E+04  1.012033108895084E+00  -.439157031268669E+02
  156  0.436077069120976E+04  1.005150200564807E+00  -.438247580654010E+02
  157  0.439063031209377E+04  9.979171398865511E-01  -.437095977428647E+02
  158  0.442025271960543E+04  9.903505485918667E-01  -.435700860108874E+02
  159  0.444962930185316E+04  9.824670484123023E-01  -.434060867210986E+02
  160  0.447875144694537E+04  9.742832610794075E-01  -.432174637251274E+02
  161  0.450761054299047E+04  9.658158083247317E-01  -.430040808746034E+02
  162  0.453619797809689E+04  9.570813118798240E-01  -.427658020211558E+02
  163  0.456450514037303E+04  9.480963934762339E-01  -.425024910164140E+02
  164  0.459252341792731E+04  9.388776748455109E-01  -.422140117120074E+02
  165  0.462024419886814E+04  9.294417777192039E-01  -.419002279595654E+02
  166  0.464765887130394E+04  9.198053238288625E-01  -.415610036107173E+02
  167  0.467475882334313E+04  9.099849349060363E-01  -.411962025170924E+02
  168  0.470153544309411E+04  8.999972326822741E-01  -.408056885303201E+02
  169  0.472798011866530E+04  8.898588388891255E-01  -.403893255020299E+02
  170  0.475408423816512E+04  8.795863752581400E-01  -.399469772838509E+02
  171  0.477983918970197E+04  8.691964635208664E-01  -.394785077274127E+02
  172  0.480523636138428E+04  8.587057254088546E-01  -.389837806843446E+02
  173  0.483026714132046E+04  8.481307826536539E-01  -.384626600062758E+02
  174  0.485492291761893E+04  8.374882569868132E-01  -.379150095448359E+02
  175  0.487919507838809E+04  8.267947701398822E-01  -.373406931516541E+02
  176  0.490307515148064E+04  8.160698432450526E-01  -.367396235103544E+02
  177  0.492655522372641E+04  8.053445950370863E-01  -.361119086325394E+02
  178  0.494962752169950E+04  7.946530436513871E-01  -.354577053618060E+02
  179  0.497228427197400E+04  7.840292072233599E-01  -.347771705417515E+02
  180  0.499451770112403E+04  7.735071038884086E-01  -.340704610159729E+02
  181  0.501632003572368E+04  7.631207517819373E-01  -.333377336280673E+02
  182  0.503768350234706E+04  7.529041690393504E-01  -.325791452216318E+02
  183  0.505860032756827E+04  7.428913737960523E-01  -.317948526402636E+02
  184  0.507906273796141E+04  7.331163841874470E-01  -.309850127275596E+02
  185  0.509906296010059E+04  7.236132183489389E-01  -.301497823271171E+02
  186  0.511859322055990E+04  7.144158944159321E-01  -.292893182825332E+02
  187  0.513764574591345E+04  7.055584305238310E-01  -.284037774374048E+02
  188  0.515621276273534E+04  6.970748448080398E-01  -.274933166353292E+02
  189  0.517428649759968E+04  6.889991554039627E-01  -.265580927199034E+02
  190  0.519185917708057E+04  6.813653804470041E-01  -.255982625347246E+02
  191  0.520892302775210E+04  6.742075380725681E-01  -.246139829233898E+02
  192  0.522547027618838E+04  6.675596464160589E-01  -.236054107294961E+02
  193  0.524149314896352E+04  6.614557236128809E-01  -.225727027966407E+02
  194  0.525698387265162E+04  6.559297877984382E-01  -.215160159684207E+02
  195  0.527193467382677E+04  6.510158571081351E-01  -.204355070884330E+02
  196  0.528633777906309E+04  6.467479496773758E-01  -.193313330002750E+02
  197  0.530018541493467E+04  6.431600836415649E-01  -.182036505475435E+02
  198  0.531346980801562E+04  6.402862771361061E-01  -.170526165738359E+02
  199  0.532618318488004E+04  6.381605482964040E-01  -.158783879227491E+02
  200  0.533831777210202E+04  6.368169152578627E-01  -.146811214378802E+02
  201  0.534986719878953E+04  6.362888836510809E-01  -.134610560496757E+02
  202  0.536083070418585E+04  6.366079090874359E-01  -.122187590359793E+02
  203  0.537120893006814E+04  6.378049346734990E-01  -.109548797614841E+02
  204  0.538100251821354E+04  6.399109035158418E-01  -.967006759088295E+01
  205  0.539021211039919E+04  6.429567587210356E-01  -.836497188886899E+01
  206  0.539883834840225E+04  6.469734433956522E-01  -.704024202013523E+01
  207  0.540688187399986E+04  6.519919006462629E-01  -.569652734937470E+01
  208  0.541434332896916E+04  6.580430735794393E-01  -.433447724128042E+01
  209  0.542122335508730E+04  6.651579053017529E-01  -.295474106054543E+01
  210  0.542752259413143E+04  6.733673389197754E-01  -.155796817186275E+01
  211  0.543324168787870E+04  6.827023175400777E-01  -.144807939925405E+00
  212  0.543838127810624E+04  6.931937842692322E-01  0.128409027057357E+01
  213  0.544294200659120E+04  7.048726822138096E-01  0.272807709494116E+01
  214  0.544692451511073E+04  7.177699544803821E-01  0.418650316848433E+01
  215  0.545032944544198E+04  7.319165441755205E-01  0.565871912651004E+01
  216  0.545315743936209E+04  7.473433944057971E-01  0.714407560432527E+01
  217  0.545540913864821E+04  7.640814482777827E-01  0.864192323723701E+01
  218  0.545708518507748E+04  7.821616488980492E-01  0.101516126605522E+02
  219  0.545818622042705E+04  8.016149393731682E-01  0.116724945095778E+02
  220  0.545871288647406E+04  8.224722628097108E-01  0.132039194196209E+02
  221  0.545866582499566E+04  8.447645623142488E-01  0.147452380259883E+02
  222  0.545804567776901E+04  8.685227809933540E-01  0.162958009639871E+02
  223  0.545685308657123E+04  8.937778619535974E-01  0.178549588689242E+02
  224  0.545508869317948E+04  9.205607483015504E-01  0.194220623761066E+02
  225  0.545275313937090E+04  9.489023831437851E-01  0.209964621208413E+02
  226  0.544984706692264E+04  9.788337095868728E-01  0.225775087384353E+02
  227  0.544637111761185E+04  1.010385670737385E+00  0.241645528641954E+02
  228  0.544232593321567E+04  1.043589209701893E+00  0.257569451334288E+02
  229  0.543771215551124E+04  1.078475269586968E+00  0.273540361814423E+02
  230  0.543253042627572E+04  1.115074793499183E+00  0.289551766435429E+02
  231  0.542678138728625E+04  1.153418724545108E+00  0.305597171550376E+02
  232  0.542046568031997E+04  1.193538005831315E+00  0.321670083512334E+02
  233  0.541358394715403E+04  1.235463580464375E+00  0.337764008674373E+02
  234  0.540613682956558E+04  1.279226391550861E+00  0.353872453389562E+02
  235  0.539812496933176E+04  1.324857382197343E+00  0.369988924010971E+02
  236  0.538954900822972E+04  1.372387495510393E+00  0.386106926891669E+02
  237  0.538040958803660E+04  1.421847674596583E+00  0.402219968384727E+02
  238  0.537070735052955E+04  1.473268862562484E+00  0.418321554843214E+02
  239  0.536044293748571E+04  1.526682002514668E+00  0.434405192620200E+02
  240  0.534961699068224E+04  1.582118037559705E+00  0.450464388068754E+02
  241  0.533823015189627E+04  1.639607910804168E+00  0.466492647541947E+02
  242  0.532628306290495E+04  1.699182565354628E+00  0.482483477392847E+02
  243  0.531377636548544E+04  1.760872944317658E+00  0.498430383974526E+02
  244  0.530071070141487E+04  1.824709990799827E+00  0.514326873640051E+02
  245  0.528708671247038E+04  1.890724647907708E+00  0.530166452742494E+02
  246  0.527290504042914E+04  1.958947858747873E+00  0.545942627634924E+02
  247  0.525816632706827E+04  2.029410566426891E+00  0.561648904670411E+02
  248  0.524287121416493E+04  2.102143714051336E+00  0.577278790202023E+02
  249  0.522702034349627E+04  2.177178244727779E+00  0.592825790582832E+02
  250  0.521061435683942E+04  2.254545101562791E+00  0.608283412165907E+02
  251  0.519365541596196E+04  2.334266461749376E+00  0.623645276272656E+02
  252  0.517615176259311E+04  2.416329438826267E+00  0.638905464097845E+02
  253  0.515811315845253E+04  2.500712380418630E+00  0.654058171804578E+02
  254  0.513954936525986E+04  2.587393634151630E+00  0.669097595555960E+02
  255  0.512047014473476E+04  2.676351547650432E+00  0.684017931515096E+02
  256  0.510088525859687E+04  2.767564468540201E+00  0.698813375845089E+02
  257  0.508080446856585E+04  2.861010744446103E+00  0.713478124709043E+02
  258  0.506023753636135E+04  2.956668722993303E+00  0.728006374270065E+02
  259  0.503919422370301E+04  3.054516751806967E+00  0.742392320691257E+02
  260  0.501768429231048E+04  3.154533178512260E+00  0.756630160135725E+02
  261  0.499571750390342E+04  3.256696350734348E+00  0.770714088766572E+02
  262  0.497330362020148E+04  3.360984616098395E+00  0.784638302746903E+02
  263  0.495045240292430E+04  3.467376322229566E+00  0.798396998239823E+02
  264  0.492717361379154E+04  3.575849816753029E+00  0.811984371408436E+02
  265  0.490347701452284E+04  3.686383447293947E+00  0.825394618415846E+02
  266  0.487937236683786E+04  3.798955561477486E+00  0.838621935425159E+02
  267  0.485486943245625E+04  3.913544506928811E+00  0.851660518599477E+02
  268  0.482997797309765E+04  4.030128631273088E+00  0.864504564101906E+02
  269  0.480470775048172E+04  4.148686282135483E+00  0.877148268095550E+02
  270  0.477906852632810E+04  4.269195807141159E+00  0.889585826743514E+02
  271  0.475307006235646E+04  4.391635553915284E+00  0.901811436208901E+02
  272  0.472672212028642E+04  4.515983870083021E+00  0.913819292654817E+02
  273  0.470003446183766E+04  4.642219103269538E+00  0.925603592244366E+02
  274  0.467301684872981E+04  4.770319601099997E+00  0.937158531140652E+02
  275  0.464567904268253E+04  4.900263711199567E+00  0.948478305506780E+02
  276  0.461803080541546E+04  5.032029781193412E+00  0.959557111505853E+02
  277  0.459008189864826E+04  5.165596158706696E+00  0.970389145300977E+02
  278  0.456184208410058E+04  5.300941191364585E+00  0.980968603055256E+02
  279  0.453332112349207E+04  5.438043226792243E+00  0.991289680931795E+02
  280  0.450452877854237E+04  5.576880612614839E+00  0.100134657509370E+03
  281  0.447547481097114E+04  5.717431696457536E+00  0.101113348170407E+03
  282  0.444616898249803E+04  5.859674825945499E+00  0.102064459692601E+03
  283  0.441662105484269E+04  6.003588348703896E+00  0.102987411692263E+03
  284  0.438684078972476E+04  6.149150612357889E+00  0.103881623785703E+03
  285  0.435683794886390E+04  6.296339964532644E+00  0.104746515589232E+03
  286  0.432662229397975E+04  6.445134752853328E+00  0.105581506719159E+03
  287  0.429620358679198E+04  6.595513324945105E+00  0.106386016791797E+03
  288  0.426559158902022E+04  6.747454028433142E+00  0.107159465423454E+03
  289  0.423479606238413E+04  6.900935210942603E+00  0.107901272230441E+03
  290  0.420382676860336E+04  7.055935220098653E+00  0.108610856829070E+03
  291  0.417269346939756E+04  7.212432403526456E+00  0.109287638835649E+03
  292  0.414140592648637E+04  7.370405108851181E+00  0.109931037866490E+03
  293  0.410997390158945E+04  7.529831683697993E+00  0.110540473537904E+03
  294  0.407840715642645E+04  7.690690475692054E+00  0.111115365466199E+03
  295  0.404671545271702E+04  7.852959832458532E+00  0.111655133267688E+03
  296  0.401490855218081E+04  8.016618101622591E+00  0.112159196558681E+03
  297  0.398299621653746E+04  8.181643630809397E+00  0.112626974955487E+03
  298  0.395098820750664E+04  8.348014767644116E+00  0.113057888074417E+03
  299  0.391889428680798E+04  8.515709859751912E+00  0.113451355531783E+03
  300  0.388672421616114E+04  8.684707254757951E+00  0.113806796943893E+03
  301  0.385448761131978E+04  8.854976913597023E+00  0.114123760956685E+03
  302  0.382219350417359E+04  9.026455250442401E+00  0.114402312334595E+03
  303  0.378985078064626E+04  9.199070292776993E+00  0.114642644871688E+03
  304  0.375746832666149E+04  9.372750068083697E+00  0.114844952362025E+03
  305  0.372505502814298E+04  9.547422603845414E+00  0.115009428599671E+03
  306  0.369261977101444E+04  9.723015927545047E+00  0.115136267378688E+03
  307  0.366017144119955E+04  9.899458066665497E+00  0.115225662493139E+03
  308  0.362771892462202E+04  1.007667704868966E+01  0.115277807737088E+03
  309  0.359527110720554E+04  1.025460090110045E+01  0.115292896904598E+03
  310  0.356283687487382E+04  1.043315765138076E+01  0.115271123789732E+03
  311  0.353042511355055E+04  1.061227532701349E+01  0.115212682186553E+03
  312  0.349804470915942E+04  1.079188195548155E+01  0.115117765889124E+03
  313  0.346570454762415E+04  1.097190556426783E+01  0.114986568691508E+03
  314  0.343341351486842E+04  1.115227418085523E+01  0.114819284387769E+03
  315  0.340118049681593E+04  1.133291583272666E+01  0.114616106771969E+03
  316  0.336901437939039E+04  1.151375854736503E+01  0.114377229638172E+03
  317  0.333692404851548E+04  1.169473035225322E+01  0.114102846780441E+03
  318  0.330491839011491E+04  1.187575927487415E+01  0.113793151992838E+03
  319  0.327300629011238E+04  1.205677334271071E+01  0.113448339069428E+03
  320  0.324119663443159E+04  1.223770058324580E+01  0.113068601804273E+03
  321  0.320949830899623E+04  1.241846902396233E+01  0.112654133991437E+03
  322  0.317792019973000E+04  1.259900669234320E+01  0.112205129424982E+03
  323  0.314647119255660E+04  1.277924161587130E+01  0.111721781898971E+03
  324  0.311516017339972E+04  1.295910182202955E+01  0.111204285207469E+03
  325  0.308399602818308E+04  1.313851533830084E+01  0.110652833144537E+03
  326  0.305298764283035E+04  1.331741019216807E+01  0.110067619504240E+03
  327  0.302214390326525E+04  1.349571441111415E+01  0.109448838080640E+03
  328  0.299147369541147E+04  1.367335602262197E+01  0.108796682667800E+03
  329  0.296098590519271E+04  1.385026305417444E+01  0.108111347059783E+03
  330  0.293068941853267E+04  1.402636353325446E+01  0.107393025050653E+03
  331  0.290059312135504E+04  1.420158548734493E+01  0.106641910434473E+03
  332  0.287070589958353E+04  1.437585694392875E+01  0.105858197005306E+03
  333  0.284103663914182E+04  1.454910593048883E+01  0.105042078557215E+03
  334  0.281159422595363E+04  1.472126047450805E+01  0.104193748884263E+03
  335  0.278238754594264E+04  1.489224860346934E+01  0.103313401780513E+03
  336  0.275342548503257E+04  1.506199834485557E+01  0.102401231040028E+03
  337  0.272471692914709E+04  1.523043772614967E+01  0.101457430456873E+03
  338  0.269627076420992E+04  1.539749477483453E+01  0.100482193825109E+03
  339  0.266809587614475E+04  1.556309751839306E+01  0.994757149387994E+02
  340  0.264020115087528E+04  1.572717398430814E+01  0.984381875920082E+02
  341  0.261259547432520E+04  1.588965220006268E+01  0.973698055787981E+02
  342  0.258528773241823E+04  1.605046019313960E+01  0.962707626932322E+02
  343  0.255828681107804E+04  1.620952599102178E+01  0.951412527293737E+02
  344  0.253160159622835E+04  1.636677762119212E+01  0.939814694812857E+02
  345  0.250524097379285E+04  1.652214311113354E+01  0.927916067430314E+02
  346  0.247921382969524E+04  1.667555048832893E+01  0.915718583086739E+02
  347  0.245352904985921E+04  1.682692778026119E+01  0.903224179722763E+02
  348  0.242819552020847E+04  1.697620301441322E+01  0.890434795279018E+02
  349  0.240322212666671E+04  1.712330421826793E+01  0.877352367696135E+02
  350  0.237861775515764E+04  1.726815941930822E+01  0.863978834914745E+02
  351  0.235438998252130E+04  1.741070221799570E+01  0.850317125312479E+02
  352  0.233054114926321E+04  1.755088850670689E+01  0.836374129014962E+02
  353  0.230707228680522E+04  1.768867975079699E+01  0.822157726584820E+02
  354  0.228398442656920E+04  1.782403741562124E+01  0.807675798584678E+02
  355  0.226127859997701E+04  1.795692296653484E+01  0.792936225577160E+02
  356  0.223895583845052E+04  1.808729786889304E+01  0.777946888124892E+02
  357  0.221701717341158E+04  1.821512358805104E+01  0.762715666790497E+02
  358  0.219546363628207E+04  1.834036158936406E+01  0.747250442136602E+02
  359  0.217429625848384E+04  1.846297333818734E+01  0.731559094725831E+02
  360  0.215351607143875E+04  1.858292029987608E+01  0.715649505120808E+02
  361  0.213312410656867E+04  1.870016393978551E+01  0.699529553884160E+02
  362  0.211312139529547E+04  1.881466572327086E+01  0.683207121578510E+02
  363  0.209350896904099E+04  1.892638711568733E+01  0.666690088766484E+02
  364  0.207428785922712E+04  1.903528958239017E+01  0.649986336010706E+02
  365  0.205545909727571E+04  1.914133458873458E+01  0.633103743873802E+02
  366  0.203702371460862E+04  1.924448360007579E+01  0.616050192918397E+02
  367  0.201898274264772E+04  1.934469808176901E+01  0.598833563707114E+02
  368  0.200133721281487E+04  1.944193949916947E+01  0.581461736802580E+02
  369  0.198408815653193E+04  1.953616931763240E+01  0.563942592767419E+02
  370  0.196723660522076E+04  1.962734900251300E+01  0.546284012164256E+02
  371  0.195078359030324E+04  1.971544001916651E+01  0.528493875555716E+02
  372  0.193473014320121E+04  1.980040383294815E+01  0.510580063504423E+02
  373  0.191907729533655E+04  1.988220190921313E+01  0.492550456573004E+02
  374  0.190382607813112E+04  1.996079571331667E+01  0.474412935324082E+02
  375  0.188897752300678E+04  2.003614671061401E+01  0.456175380320282E+02
  376  0.187453266138538E+04  2.010821636646036E+01  0.437845672124230E+02
  377  0.186049252468881E+04  2.017696614621093E+01  0.419431691298551E+02
  378  0.184685814433892E+04  2.024235751522096E+01  0.400941318405868E+02
  379  0.183363055175756E+04  2.030435193884566E+01  0.382382434008808E+02
  380  0.182081077836661E+04  2.036291088244026E+01  0.363762918669995E+02
  381  0.180839985558793E+04  2.041799581135998E+01  0.345090652952054E+02
  382  0.179639881484338E+04  2.046956819096002E+01  0.326373517417610E+02
  383  0.178480868755482E+04  2.051758948659563E+01  0.307619392629287E+02
  384  0.177363050514412E+04  2.056202116362202E+01  0.288836159149712E+02
  385  0.176286529903314E+04  2.060282468739441E+01  0.270031697541508E+02
  386  0.175251410064374E+04  2.063996152326802E+01  0.251213888367300E+02
  387  0.174257794139779E+04  2.067339313659808E+01  0.232390612189714E+02
  388  0.173305785271714E+04  2.070308099273980E+01  0.213569749571374E+02
  389  0.172395486602367E+04  2.072898655704840E+01  0.194759181074906E+02
