  142  0.845606260793184E+03  -.177642205628752E+02  -.163802913139377E+01  0.167419588404725E+00
  143  0.854153628512108E+03  -.182847987523658E+02  -.157006906614568E+01  0.171675370618141E+00
  144  0.862713359416472E+03  -.188147607310691E+02  -.149698809702020E+01  0.175870142092226E+00
  145  0.871285703887411E+03  -.193541164873863E+02  -.141868412622755E+01  0.179996143494393E+00
  146  0.879870912306063E+03  -.199028760097188E+02  -.133505505597795E+01  0.184045615492056E+00
  147  0.888469235053563E+03  -.204610492864678E+02  -.124599878848165E+01  0.188010798752629E+00
  148  0.897080922511047E+03  -.210286463060348E+02  -.115141322594887E+01  0.191883933943527E+00
  149  0.905706225059653E+03  -.216056770568211E+02  -.105119627058984E+01  0.195657261732163E+00
  150  0.914345393080516E+03  -.221921515272279E+02  -.945245824614794E+00  0.199323022785950E+00
  151  0.922998349760172E+03  -.227880575661565E+02  -.833445532628545E+00  0.202872980031763E+00
  152  0.931663709506758E+03  -.233932944645086E+02  -.715622008814262E+00  0.206296985434318E+00
  153  0.940339759533810E+03  -.240077393736857E+02  -.591587609749699E+00  0.209584413217789E+00
  154  0.949024787054865E+03  -.246312694450891E+02  -.461154692012611E+00  0.212724637606351E+00
  155  0.957717079283458E+03  -.252637618301206E+02  -.324135612180753E+00  0.215707032824181E+00
  156  0.966414923433127E+03  -.259050936801815E+02  -.180342726831879E+00  0.218520973095452E+00
  157  0.975116606717406E+03  -.265551421466735E+02  -.295883925437426E-01  0.221155832644341E+00
  158  0.983820416349834E+03  -.272137843809980E+02  0.128315034105901E+00  0.223600985695023E+00
  159  0.992524639543945E+03  -.278808975345566E+02  0.293555196539297E+00  0.225845806471673E+00
  160  0.100122756351328E+04  -.285563587587508E+02  0.466319738178692E+00  0.227879669198466E+00
  161  0.100992747547136E+04  -.292400452049821E+02  0.646796302446331E+00  0.229691948099578E+00
  162  0.101862266263175E+04  -.299318340246520E+02  0.835172532764460E+00  0.231272017399183E+00
  163  0.102731141220796E+04  -.306316023691621E+02  0.103163607255532E+01  0.232609251321458E+00
  164  0.103599201141353E+04  -.313392273899138E+02  0.123637456524117E+01  0.233693024090577E+00
  165  0.104466274746201E+04  -.320545862383088E+02  0.144957565424424E+01  0.234512709930716E+00
  166  0.105332190756692E+04  -.327775560657486E+02  0.167142698298678E+01  0.235057683066050E+00
  167  0.106196777894181E+04  -.335080140236345E+02  0.190211619489104E+01  0.235317317720754E+00
  168  0.107059864880021E+04  -.342458372633683E+02  0.214183093337927E+01  0.235280988119004E+00
  169  0.107921280435566E+04  -.349909029363513E+02  0.239075884187370E+01  0.234938068484974E+00
  170  0.108780853282169E+04  -.357430881939852E+02  0.264908756379659E+01  0.234277933042841E+00
  171  0.109638412141184E+04  -.365022701876715E+02  0.291700474257018E+01  0.233289956016779E+00
  172  0.110493785733965E+04  -.372683260688116E+02  0.319469802161671E+01  0.231963511630964E+00
  173  0.111346802781865E+04  -.380411329888071E+02  0.348235504435843E+01  0.230287974109571E+00
  174  0.112197292006237E+04  -.388205680990596E+02  0.378016345421760E+01  0.228252717676775E+00
  175  0.113045082128436E+04  -.396065085509705E+02  0.408831089461644E+01  0.225847116556751E+00
  176  0.113890004971059E+04  -.403988107863682E+02  0.440697834600114E+01  0.223059988529096E+00
  177  0.114731904761677E+04  -.411972484087888E+02  0.473632013691361E+01  0.219877925595087E+00
  178  0.115570628829104E+04  -.420015743121950E+02  0.507648393291969E+01  0.216286963311423E+00
  179  0.116406024502155E+04  -.428115413905496E+02  0.542761739958521E+01  0.212273137234803E+00
  180  0.117237939109645E+04  -.436269025378156E+02  0.578986820247602E+01  0.207822482921925E+00
  181  0.118066219980389E+04  -.444474106479557E+02  0.616338400715796E+01  0.202921035929488E+00
  182  0.118890714443202E+04  -.452728186149329E+02  0.654831247919686E+01  0.197554831814189E+00
  183  0.119711269826897E+04  -.461028793327098E+02  0.694480128415856E+01  0.191709906132729E+00
  184  0.120527733460290E+04  -.469373456952493E+02  0.735299808760891E+01  0.185372294441806E+00
  185  0.121339952672196E+04  -.477759705965143E+02  0.777305055511373E+01  0.178528032298117E+00
  186  0.122147774791428E+04  -.486185069304677E+02  0.820510635223888E+01  0.171163155258362E+00
  187  0.122951047146803E+04  -.494647075910722E+02  0.864931314455020E+01  0.163263698879239E+00
  188  0.123749617067134E+04  -.503143254722907E+02  0.910581859761351E+01  0.154815698717447E+00
  189  0.124543331881237E+04  -.511671134680859E+02  0.957477037699466E+01  0.145805190329685E+00
  190  0.125332038917925E+04  -.520228244724209E+02  0.100563161482595E+02  0.136218209272650E+00
  191  0.126115585506014E+04  -.528812113792583E+02  0.105506035769738E+02  0.126040791103042E+00
  192  0.126893818974319E+04  -.537420270825611E+02  0.110577803287036E+02  0.115258971377560E+00
  193  0.127666586651653E+04  -.546050244762919E+02  0.115779940690145E+02  0.103858785652901E+00
  194  0.128433735866833E+04  -.554699564544138E+02  0.121113924634724E+02  0.918262694857639E-01
  195  0.129195113948672E+04  -.563365759108895E+02  0.126581231776432E+02  0.791474584328482E-01
  196  0.129950568225985E+04  -.572046357396819E+02  0.132183338770928E+02  0.658083880508519E-01
  197  0.130699946027588E+04  -.580738888347538E+02  0.137921722273869E+02  0.517950938964737E-01
  198  0.131443094682294E+04  -.589440880900679E+02  0.143797858940914E+02  0.370936115264122E-01
  199  0.132179861518918E+04  -.598149863995873E+02  0.149813225427721E+02  0.216899764973659E-01
  200  0.132910093866275E+04  -.606863366572746E+02  0.155969298389949E+02  0.557022436603352E-02
  201  0.133633627425964E+04  -.615578816313858E+02  0.162267249025539E+02  -.112771757322010E-01
  202  0.134350251390717E+04  -.624293235873490E+02  0.168707026701561E+02  -.288540203472119E-01
  203  0.135059743326050E+04  -.633003546648854E+02  0.175288275327370E+02  -.471596724501879E-01
  204  0.135761880797480E+04  -.641706670037161E+02  0.182010638812319E+02  -.661934950123177E-01
  205  0.136456441370522E+04  -.650399527435623E+02  0.188873761065762E+02  -.859548510047902E-01
  206  0.137143202610695E+04  -.659079040241452E+02  0.195877285997052E+02  -.106443103398794E+00
  207  0.137821942083512E+04  -.667742129851860E+02  0.203020857515543E+02  -.127657615165518E+00
  208  0.138492437354492E+04  -.676385717664058E+02  0.210304119530589E+02  -.149597749276151E+00
  209  0.139154465989149E+04  -.685006725075258E+02  0.217726715951543E+02  -.172262868701881E+00
  210  0.139807805553002E+04  -.693602073482672E+02  0.225288290687759E+02  -.195652336413898E+00
  211  0.140452233611564E+04  -.702168684283511E+02  0.232988487648591E+02  -.219765515383390E+00
  212  0.141087527730354E+04  -.710703478874987E+02  0.240826950743393E+02  -.244601768581546E+00
  213  0.141713465474888E+04  -.719203378654312E+02  0.248803323881517E+02  -.270160458979555E+00
  214  0.142329824410681E+04  -.727665305018697E+02  0.256917250972318E+02  -.296440949548605E+00
  215  0.142936382103250E+04  -.736086179365355E+02  0.265168375925149E+02  -.323442603259886E+00
  216  0.143532916118111E+04  -.744462923091497E+02  0.273556342649365E+02  -.351164783084585E+00
  217  0.144119204020781E+04  -.752792457594335E+02  0.282080795054317E+02  -.379606851993892E+00
  218  0.144695023376775E+04  -.761071704271079E+02  0.290741377049361E+02  -.408768172958996E+00
  219  0.145260151751611E+04  -.769297584518943E+02  0.299537732543850E+02  -.438648108951085E+00
  220  0.145814366710804E+04  -.777467019735138E+02  0.308469505447138E+02  -.469246022941347E+00
  221  0.146357445819871E+04  -.785576931316876E+02  0.317536339668578E+02  -.500561277900973E+00
  222  0.146889166644329E+04  -.793624240661367E+02  0.326737879117523E+02  -.532593236801150E+00
  223  0.147409306749692E+04  -.801605869165825E+02  0.336073767703329E+02  -.565341262613068E+00
  224  0.147917643701478E+04  -.809518738227460E+02  0.345543649335347E+02  -.598804718307914E+00
  225  0.148413955065203E+04  -.817359769243485E+02  0.355147167922932E+02  -.632982966856879E+00
  226  0.148898018406383E+04  -.825125883611111E+02  0.364883967375438E+02  -.667875371231150E+00
  227  0.149369611290535E+04  -.832814002727550E+02  0.374753691602218E+02  -.703481294401916E+00
  228  0.149828511283175E+04  -.840421047990013E+02  0.384755984512625E+02  -.739800099340366E+00
  229  0.150274495949819E+04  -.847943940795712E+02  0.394890490016014E+02  -.776831149017689E+00
  230  0.150707342855983E+04  -.855379602541860E+02  0.405156852021739E+02  -.814573806405074E+00
  231  0.151126829567184E+04  -.862724954625667E+02  0.415554714439152E+02  -.853027434473709E+00
  232  0.151532733648938E+04  -.869976918444345E+02  0.426083721177607E+02  -.892191396194784E+00
  233  0.151924832666761E+04  -.877132415395107E+02  0.436743516146459E+02  -.932065054539486E+00
  234  0.152302904186170E+04  -.884188366875164E+02  0.447533743255060E+02  -.972647772479005E+00
  235  0.152666725772681E+04  -.891141694281726E+02  0.458454046412764E+02  -.101393891298453E+01
  236  0.153016074991811E+04  -.897989319012008E+02  0.469504069528926E+02  -.105593783902725E+01
  237  0.153350729409075E+04  -.904728162463219E+02  0.480683456512898E+02  -.109864391357835E+01
  238  0.153670466589989E+04  -.911355146032572E+02  0.491991851274035E+02  -.114205649960902E+01
  239  0.153975064100071E+04  -.917867191117278E+02  0.503428897721690E+02  -.118617496009046E+01
  240  0.154264299504836E+04  -.924261219114550E+02  0.514994239765216E+02  -.123099865799384E+01
  241  0.154537950369801E+04  -.930534151421598E+02  0.526687521313968E+02  -.127652695629036E+01
  242  0.154795794260482E+04  -.936682909435635E+02  0.538508386277299E+02  -.132275921795121E+01
  243  0.155037608742395E+04  -.942704414553872E+02  0.550456478564562E+02  -.136969480594757E+01
  244  0.155263171381057E+04  -.948595588173521E+02  0.562531442085111E+02  -.141733308325064E+01
  245  0.155472259741984E+04  -.954353351691794E+02  0.574732920748301E+02  -.146567341283160E+01
  246  0.155664651390692E+04  -.959974626505902E+02  0.587060558463484E+02  -.151471515766164E+01
  247  0.155840123892698E+04  -.965456334013057E+02  0.599513999140014E+02  -.156445768071195E+01
  248  0.155998454813517E+04  -.970795395610472E+02  0.612092886687245E+02  -.161490034495372E+01
  249  0.156139421718667E+04  -.975988732695356E+02  0.624796865014531E+02  -.166604251335814E+01
  250  0.156262802173663E+04  -.981033266664923E+02  0.637625578031225E+02  -.171788354889640E+01
  251  0.156368398267100E+04  -.985926372403859E+02  0.650578156954744E+02  -.177041840397561E+01
  252  0.156456110179887E+04  -.990667238746752E+02  0.663651682234758E+02  -.182362438874656E+01
  253  0.156525862616009E+04  -.995255508015665E+02  0.676842721629000E+02  -.187747440279599E+01
  254  0.156577580279453E+04  -.999690822532660E+02  0.690147842895204E+02  -.193194134571062E+01
  255  0.156611187874205E+04  -.100397282461980E+03  0.703563613791102E+02  -.198699811707718E+01
  256  0.156626610104253E+04  -.100810115659915E+03  0.717086602074427E+02  -.204261761648239E+01
  257  0.156623771673583E+04  -.101207546079277E+03  0.730713375502913E+02  -.209877274351297E+01
  258  0.156602597286180E+04  -.101589537952273E+03  0.744440501834293E+02  -.215543639775565E+01
  259  0.156563011646032E+04  -.101956055511108E+03  0.758264548826300E+02  -.221258147879716E+01
  260  0.156504939457125E+04  -.102307062987989E+03  0.772182084236667E+02  -.227018088622422E+01
  261  0.156428305423445E+04  -.102642524615122E+03  0.786189675823127E+02  -.232820751962355E+01
  262  0.156333034248979E+04  -.102962404624714E+03  0.800283891343414E+02  -.238663427858189E+01
  263  0.156219050637713E+04  -.103266667248971E+03  0.814461298555260E+02  -.244543406268594E+01
  264  0.156086279293634E+04  -.103555276720099E+03  0.828718465216398E+02  -.250457977152245E+01
  265  0.155934644920729E+04  -.103828197270305E+03  0.843051959084563E+02  -.256404430467813E+01
  266  0.155764072222983E+04  -.104085393131794E+03  0.857458347917486E+02  -.262380056173972E+01
  267  0.155574485904384E+04  -.104326828536773E+03  0.871934199472901E+02  -.268382144229393E+01
  268  0.155365810668917E+04  -.104552467717448E+03  0.886476081508542E+02  -.274407984592748E+01
  269  0.155137971220570E+04  -.104762274906026E+03  0.901080561782141E+02  -.280454867222711E+01
  270  0.154890892263328E+04  -.104956214334713E+03  0.915744208051431E+02  -.286520082077955E+01
  271  0.154624498501178E+04  -.105134250235715E+03  0.930463588074146E+02  -.292600919117150E+01
  272  0.154338714638106E+04  -.105296346841239E+03  0.945235269608019E+02  -.298694668298971E+01
  273  0.154033465378100E+04  -.105442468383490E+03  0.960055820410782E+02  -.304798619582089E+01
  274  0.153708675425145E+04  -.105572579094675E+03  0.974921808240170E+02  -.310910062925177E+01
  275  0.153364269483229E+04  -.105686643207001E+03  0.989829800853914E+02  -.317026288286907E+01
  276  0.153000172256336E+04  -.105784624952673E+03  0.100477636600975E+03  -.323144585625953E+01
  277  0.152616308448455E+04  -.105866488563898E+03  0.101975807146541E+03  -.329262244900986E+01
  278  0.152212602763571E+04  -.105932198272883E+03  0.103477148497862E+03  -.335376556070678E+01
  279  0.151788979905671E+04  -.105981718311832E+03  0.104981317430713E+03  -.341484809093703E+01
  280  0.151345364578741E+04  -.106015012912954E+03  0.106487970720865E+03  -.347584293928733E+01
  281  0.150881681486768E+04  -.106032046308453E+03  0.107996765144094E+03  -.353672300534441E+01
  282  0.150397855333738E+04  -.106032782730537E+03  0.109507357476171E+03  -.359746118869498E+01
  283  0.149893810823638E+04  -.106017186411412E+03  0.111019404492870E+03  -.365803038892578E+01
  284  0.149369472660454E+04  -.105985221583283E+03  0.112532562969965E+03  -.371840350562353E+01
  285  0.148824765548173E+04  -.105936852478358E+03  0.114046489683229E+03  -.377855343837495E+01
  286  0.148259614190781E+04  -.105872043328842E+03  0.115560841408435E+03  -.383845308676677E+01
  287  0.147673943292264E+04  -.105790758366942E+03  0.117075274921357E+03  -.389807535038571E+01
  288  0.147067677556610E+04  -.105692961824864E+03  0.118589446997767E+03  -.395739312881850E+01
  289  0.146440741687804E+04  -.105578617934814E+03  0.120103014413439E+03  -.401637932165187E+01
  290  0.145793060389833E+04  -.105447690928999E+03  0.121615633944147E+03  -.407500682847254E+01
  291  0.145124558366683E+04  -.105300145039625E+03  0.123126962365664E+03  -.413324854886722E+01
  292  0.144435160322342E+04  -.105135944498898E+03  0.124636656453762E+03  -.419107738242266E+01
  293  0.143724790960795E+04  -.104955053539024E+03  0.126144372984216E+03  -.424846622872557E+01
  294  0.142993374986029E+04  -.104757436392211E+03  0.127649768732799E+03  -.430538798736268E+01
  295  0.142240837102030E+04  -.104543057290663E+03  0.129152500475284E+03  -.436181555792071E+01
  296  0.141467102012785E+04  -.104311880466588E+03  0.130652224987443E+03  -.441772183998639E+01
  297  0.140672094422280E+04  -.104063870152192E+03  0.132148599045052E+03  -.447307973314645E+01
  298  0.139855739034502E+04  -.103798990579680E+03  0.133641279423882E+03  -.452786213698760E+01
